2025-12-25 11:08:43 [INFO    ]: Starting TShark worker. (main.py:112)
2025-12-25 11:08:43 [INFO    ]: TShark process started successfully. (main.py:121)
2025-12-25 11:08:44 [INFO    ]: Flushing buffers... (main.py:90)
2025-12-25 11:08:45 [INFO    ]: Buffers flushed successfully. (main.py:97)
2025-12-25 11:08:45 [INFO    ]:          92033 function calls (91179 primitive calls) in 0.498 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/threading.py:1429(current_thread)
        6    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
      148    0.000    0.000    0.000    0.000 /usr/lib/python3.13/threading.py:605(is_set)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/logging/__init__.py:677(usesTime)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
        2    0.000    0.000    0.000    0.000 {method 'tell' of '_io.TextIOWrapper' objects}
       12    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
        8    0.000    0.000    0.000    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/pydevd.py:1622(check_output_redirect)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/posixpath.py:117(splitext)
       12    0.000    0.000    0.000    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_constants.py:668(get_thread_id)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.any}
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.13/threading.py:631(clear)
       16    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/logging/__init__.py:455(usesTime)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/logging/__init__.py:167(<lambda>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/logging/__init__.py:129(getLevelName)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/posixpath.py:53(normcase)
       16    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 {method 'fetchone' of 'sqlite3.Cursor' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.13/functools.py:504(lru_cache)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/logging/__init__.py:840(filter)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/genericpath.py:157(_splitext)
       13    0.000    0.000    0.000    0.000 /home/kali/PycharmProjects/tShark/utils.py:89(<genexpr>)
       12    0.000    0.000    0.000    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_constants.py:702(__enter__)
        8    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        2    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
       12    0.000    0.000    0.000    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_constants.py:705(__exit__)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.13/threading.py:1147(daemon)
        1    0.000    0.000    0.000    0.000 {method 'cursor' of 'sqlite3.Connection' objects}
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.13/logging/__init__.py:391(getMessage)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/logging/__init__.py:1765(isEnabledFor)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.13/threading.py:1096(name)
        2    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        2    0.000    0.000    0.000    0.000 {built-in method time.time_ns}
        4    0.000    0.000    0.000    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_constants.py:648(get_current_thread_id)
        4    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method '__exit__' of 'sqlite3.Connection' objects}


 (main.py:58)
2025-12-25 11:08:50 [INFO    ]: Flushing buffers... (main.py:90)
2025-12-25 11:08:52 [INFO    ]: Buffers flushed successfully. (main.py:97)
2025-12-25 11:08:52 [INFO    ]:          327299 function calls (323894 primitive calls) in 1.662 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  399/397    0.022    0.000    3.077    0.008 /home/kali/PycharmProjects/tShark/wifi_monitor.py:306(update_tree)
  398/397    0.019    0.000    2.009    0.005 /home/kali/PycharmProjects/tShark/wifi_monitor.py:324(refresh_status)
      397    0.007    0.000    1.096    0.003 /home/kali/PycharmProjects/tShark/utils.py:248(get_wlan_mode)
      397    0.013    0.000    1.082    0.003 /usr/lib/python3.13/subprocess.py:512(run)
     1191    0.004    0.000    0.997    0.001 {built-in method builtins.next}
      397    0.033    0.000    0.653    0.002 /usr/lib/python3.13/subprocess.py:817(__init__)
      397    0.006    0.000    0.419    0.001 /usr/lib/python3.13/subprocess.py:1178(communicate)
      397    0.034    0.000    0.403    0.001 /usr/lib/python3.13/subprocess.py:2075(_communicate)
  801/397    0.025    0.000    0.358    0.001 /usr/lib/python3.13/queue.py:177(get)
      806    0.008    0.000    0.285    0.000 /usr/lib/python3.13/selectors.py:385(select)
      806    0.272    0.000    0.272    0.000 {method 'poll' of 'select.poll' objects}
      397    0.004    0.000    0.217    0.001 /home/kali/PycharmProjects/tShark/wifi_monitor.py:310(<genexpr>)
     2215    0.005    0.000    0.214    0.000 /usr/lib/python3.13/tkinter/ttk.py:1354(item)
     2215    0.009    0.000    0.209    0.000 /usr/lib/python3.13/tkinter/ttk.py:279(_val_or_dict)
      397    0.014    0.000    0.203    0.001 /usr/lib/python3.13/subprocess.py:1808(_execute_child)
     6182    0.191    0.000    0.192    0.000 {method 'call' of '_tkinter.tkapp' objects}
     2215    0.020    0.000    0.165    0.000 /usr/lib/python3.13/tkinter/__init__.py:131(_splitdict)
      397    0.027    0.000    0.154    0.000 /usr/lib/python3.13/os.py:657(get_exec_path)
      397    0.006    0.000    0.146    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:867(new_fork_exec)
    11075    0.021    0.000    0.144    0.000 /usr/lib/python3.13/tkinter/ttk.py:313(_tclobj_to_py)
      397    0.005    0.000    0.131    0.000 /usr/lib/python3.13/tkinter/__init__.py:851(after)
    15334    0.117    0.000    0.117    0.000 /usr/lib/python3.13/tkinter/ttk.py:295(_convert_stringval)
  412/411    0.009    0.000    0.108    0.000 /usr/lib/python3.13/threading.py:327(wait)
      794    0.075    0.000    0.094    0.000 /usr/lib/python3.13/os.py:712(__getitem__)
      397    0.094    0.000    0.094    0.000 {built-in method _posixsubprocess.fork_exec}
        1    0.001    0.001    0.085    0.085 /home/kali/PycharmProjects/tShark/main.py:88(flush_buffers)
      397    0.005    0.000    0.069    0.000 /home/kali/PycharmProjects/tShark/wifi_monitor.py:369(set_button_properties)
      397    0.002    0.000    0.063    0.000 /usr/lib/python3.13/tkinter/__init__.py:1818(configure)
     8734    0.010    0.000    0.060    0.000 /usr/lib/python3.13/subprocess.py:1897(<genexpr>)
      397    0.004    0.000    0.058    0.000 /usr/lib/python3.13/tkinter/__init__.py:1805(_configure)
      397    0.045    0.000    0.055    0.000 /usr/lib/python3.13/tkinter/__init__.py:1686(_register)
      397    0.038    0.000    0.038    0.000 {built-in method time.sleep}
      397    0.003    0.000    0.037    0.000 /usr/lib/python3.13/tkinter/__init__.py:4021(replace)
      397    0.008    0.000    0.036    0.000 /usr/lib/python3.13/subprocess.py:1704(_get_handles)
     8337    0.020    0.000    0.035    0.000 /usr/lib/python3.13/posixpath.py:72(join)
      397    0.003    0.000    0.032    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:976(send_process_created_message)
      397    0.010    0.000    0.030    0.000 /usr/lib/python3.13/subprocess.py:1298(_close_pipe_fds)
      397    0.003    0.000    0.028    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/pydevd.py:2020(send_process_created_message)
      397    0.007    0.000    0.026    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:366(patch_args)
      649    0.006    0.000    0.026    0.000 /usr/lib/python3.13/queue.py:137(put)
       15    0.001    0.000    0.026    0.002 /usr/lib/python3.13/threading.py:641(wait)
      397    0.002    0.000    0.025    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_comm.py:377(add_command)
      397    0.002    0.000    0.023    0.000 /usr/lib/python3.13/warnings.py:170(simplefilter)
     1191    0.002    0.000    0.021    0.000 /usr/lib/python3.13/subprocess.py:1275(wait)
      397    0.016    0.000    0.020    0.000 /usr/lib/python3.13/warnings.py:188(_add_filter)
      794    0.005    0.000    0.020    0.000 /usr/lib/python3.13/selectors.py:340(register)
      794    0.019    0.000    0.019    0.000 {built-in method _io.open}
     1191    0.005    0.000    0.019    0.000 /usr/lib/python3.13/subprocess.py:2034(_wait)
      794    0.018    0.000    0.018    0.000 /usr/lib/python3.13/os.py:794(encode)
     1443    0.006    0.000    0.018    0.000 /usr/lib/python3.13/threading.py:398(notify)
     8734    0.010    0.000    0.018    0.000 /usr/lib/python3.13/os.py:844(fsencode)
     2376    0.002    0.000    0.016    0.000 /usr/lib/python3.13/tkinter/ttk.py:1437(set)
      397    0.008    0.000    0.015    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:277(is_python)
      794    0.006    0.000    0.014    0.000 /usr/lib/python3.13/selectors.py:238(register)
    30315    0.011    0.000    0.014    0.000 {built-in method builtins.isinstance}
     1588    0.013    0.000    0.013    0.000 {method 'close' of '_io.TextIOWrapper' objects}
     1191    0.013    0.000    0.013    0.000 {built-in method posix.pipe}
      397    0.001    0.000    0.012    0.000 /usr/lib/python3.13/subprocess.py:2021(_try_wait)
     1588    0.012    0.000    0.012    0.000 {built-in method posix.read}
     1588    0.011    0.000    0.011    0.000 {built-in method posix.close}
      397    0.011    0.000    0.011    0.000 {built-in method posix.waitpid}
      794    0.004    0.000    0.011    0.000 /usr/lib/python3.13/selectors.py:351(unregister)
      397    0.002    0.000    0.011    0.000 /usr/lib/python3.13/tkinter/ttk.py:1200(get_children)
      397    0.009    0.000    0.010    0.000 /usr/lib/python3.13/contextlib.py:145(__exit__)
      810    0.010    0.000    0.010    0.000 {method 'release' of '_thread.lock' objects}
     1588    0.002    0.000    0.010    0.000 /usr/lib/python3.13/selectors.py:219(_fileobj_lookup)
      794    0.006    0.000    0.009    0.000 /usr/lib/python3.13/contextlib.py:534(callback)
      397    0.005    0.000    0.008    0.000 /usr/lib/python3.13/contextlib.py:571(__exit__)
     9530    0.006    0.000    0.008    0.000 /usr/lib/python3.13/posixpath.py:42(_get_sep)
      397    0.004    0.000    0.008    0.000 /usr/lib/python3.13/selectors.py:336(__init__)
     1588    0.004    0.000    0.007    0.000 /usr/lib/python3.13/selectors.py:21(_fileobj_to_fd)
      794    0.005    0.000    0.007    0.000 /usr/lib/python3.13/posixpath.py:176(dirname)
      397    0.006    0.000    0.007    0.000 /usr/lib/python3.13/tkinter/__init__.py:1641(_options)
      397    0.001    0.000    0.006    0.000 /usr/lib/python3.13/_collections_abc.py:808(get)
      794    0.001    0.000    0.006    0.000 /usr/lib/python3.13/selectors.py:251(unregister)
      794    0.003    0.000    0.006    0.000 /usr/lib/python3.13/tkinter/__init__.py:109(_cnfmerge)
     3971    0.006    0.000    0.006    0.000 {built-in method builtins.getattr}
      397    0.001    0.000    0.006    0.000 {built-in method builtins.sum}
     2216    0.004    0.000    0.006    0.000 /usr/lib/python3.13/tkinter/ttk.py:42(_format_optdict)
      397    0.002    0.000    0.005    0.000 /usr/lib/python3.13/subprocess.py:367(_text_encoding)
    26609    0.005    0.000    0.005    0.000 {built-in method posix.fspath}
      794    0.002    0.000    0.005    0.000 /usr/lib/python3.13/subprocess.py:1098(_translate_newlines)
      397    0.005    0.000    0.005    0.000 /home/kali/PycharmProjects/tShark/wifi_monitor.py:326(<genexpr>)
      397    0.002    0.000    0.005    0.000 /usr/lib/python3.13/contextlib.py:303(helper)
     2108    0.005    0.000    0.005    0.000 {method 'split' of 'str' objects}
     1475    0.003    0.000    0.004    0.000 /usr/lib/python3.13/threading.py:303(__enter__)
      397    0.004    0.000    0.004    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_utils.py:248(notify_about_gevent_if_needed)
    11333    0.004    0.000    0.004    0.000 {built-in method builtins.hasattr}
      397    0.004    0.000    0.004    0.000 {method 'createcommand' of '_tkinter.tkapp' objects}
      268    0.002    0.000    0.004    0.000 /home/kali/PycharmProjects/tShark/utils.py:30(normalize_mac)
     9383    0.004    0.000    0.004    0.000 {method 'encode' of 'str' objects}
    10140    0.004    0.000    0.004    0.000 {built-in method builtins.len}
      397    0.002    0.000    0.004    0.000 /usr/lib/python3.13/selectors.py:206(__exit__)
      397    0.001    0.000    0.004    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:42(_get_apply_arg_patching)
      397    0.004    0.000    0.004    0.000 {built-in method _locale.getencoding}
      794    0.003    0.000    0.004    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:249(_get_str_type_compatible)
     8337    0.003    0.000    0.003    0.000 {method 'endswith' of 'bytes' objects}
      397    0.003    0.000    0.003    0.000 /usr/lib/python3.13/warnings.py:488(__enter__)
      397    0.003    0.000    0.003    0.000 {method 'remove' of 'list' objects}
      397    0.002    0.000    0.003    0.000 /home/kali/.vscode/extensions/ms-python.debugpy-2025.18.0/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:294(remove_quotes_from_args)
  3092/95    0.041    0.000    0.003    0.000 {method 'acquire' of '_thread.lock' objects}
      794    0.003    0.000    0.003    0.000 /usr/lib/python3.13/codecs.py:312(__init__)
     1856    0.001    0.000    0.003    0.000 /usr/lib/python3.13/threading.py:318(_is_owned)
      397    0.003    0.000    0.003    0.000 /usr/lib/python3.13/selectors.py:213(__init__)
     6713    0.003    0.000    0.003    0.000 {method 'append' of 'list' objects}
      252    0.001    0.000    0.003    0.000 /home/kali/PycharmProjects/tShark/utils.py:125(parse_time_epoch)
      397    0.001    0.000    0.003    0.000 /usr/lib/python3.13/abc.py:117(__instancecheck__)
      397    0.002    0.000    0.003    0.000 /usr/lib/python3.13/subprocess.py:1105(__exit__)
     8337    0.003    0.000    0.003    0.000 {method 'startswith' of 'bytes' objects}
     3010    0.003    0.000    0.003    0.000 {built-in method _tkinter._flatten}
      252    0.002    0.000    0.003    0.000 /home/kali/PycharmProjects/tShark/utils.py:135(decode_wlan_type_subtype)
      397    0.002    0.000    0.003    0.000 /usr/lib/python3.13/contextlib.py:108(__init__)
      794    0.001    0.000    0.003    0.000 /usr/lib/python3.13/contextlib.py:481(_exit_wrapper)
     1588    0.002    0.000    0.002    0.000 {method 'fileno' of '_io.TextIOWrapper' objects}
      794    0.001    0.000    0.002    0.000 <string>:1(<lambda>)
      397    0.002    0.000    0.002    0.000 /usr/lib/python3.13/contextlib.py:136(__enter__)
     1191    0.002    0.000    0.002    0.000 {method 'decode' of 'bytes' objects}
      397    0.001    0.000    0.002    0.000 /usr/lib/python3.13/selectors.py:272(close)
